block_number,timestamp
16182030,1671009983
16182018,1671009839
16182006,1671009695
16181994,1671009551
16181983,1671009407
16181971,1671009263
16181959,1671009119
16181947,1671008975
16181935,1671008831
16181923,1671008687
16181911,1671008543
16181899,1671008399
16181887,1671008255
16181875,1671008111
16181863,1671007967
16181851,1671007823
16181839,1671007679
16181828,1671007535
16181816,1671007391
16181804,1671007247
16181792,1671007103
16181780,1671006959
16181768,1671006803
16181757,1671006671
16181745,1671006527
16181733,1671006383
16181721,1671006239
16181709,1671006095
16181698,1671005951
16181686,1671005807
16181674,1671005663
16181662,1671005519
16181650,1671005375
16181638,1671005231
16181626,1671005087
16181614,1671004943
16181602,1671004787
16181590,1671004643
16181578,1671004499
16181566,1671004355
16181554,1671004211
16181542,1671004067
16181530,1671003923
16181518,1671003779
16181506,1671003635
16181495,1671003503
16181483,1671003359
16181471,1671003215
16181459,1671003071
16181447,1671002927
16181435,1671002783
16181425,1671002651
16181413,1671002507
16181401,1671002363
16181389,1671002219
16181377,1671002075
16181365,1671001931
16181354,1671001787
16181342,1671001643
16181330,1671001499
16181318,1671001355
16181306,1671001199
16181294,1671001055
16181282,1671000911
16181270,1671000767
16181258,1671000623
16133593,1670425355
16133581,1670425211
16133569,1670425067
16133557,1670424923
16133545,1670424779
16133533,1670424635
16133521,1670424491
16133509,1670424347
16133497,1670424203
16133485,1670424059
16133472,1670423903
16133460,1670423759
16133448,1670423615
16133436,1670423471
16133424,1670423327
16133412,1670423183
16133400,1670423039
16133388,1670422895
16133375,1670422739
16133363,1670422595
16133351,1670422451
16133339,1670422307
16133327,1670422163
16133315,1670422019
16133303,1670421875
16133291,1670421731
16133279,1670421587
16133267,1670421443
16133255,1670421299
16133244,1670421167
16133233,1670421023
16133221,1670420879
16133209,1670420735
16133197,1670420591
16133185,1670420447
16133174,1670420315
16133162,1670420171
16133150,1670420027
16133138,1670419883
16133126,1670419739
16133114,1670419595
16133102,1670419451
16133090,1670419307
16133078,1670419163
16133066,1670419019
16133054,1670418875
16133042,1670418731
16133030,1670418587
16133018,1670418443
16133006,1670418299
16132994,1670418155
16132982,1670418011
16132970,1670417867
16132958,1670417723
16132946,1670417579
16132934,1670417435
16132922,1670417291
16132910,1670417147
16132898,1670417003
16132887,1670416859
16132875,1670416715
16132864,1670416571
16132852,1670416427
16132840,1670416283
16132828,1670416139
16132816,1670415995
16132805,1670415851
16132793,1670415707
16132781,1670415563
16132769,1670415419
16132757,1670415275
16132745,1670415131
16132733,1670414987
16132722,1670414843
16132710,1670414699
16132698,1670414555
16132686,1670414411
16132675,1670414267
16132663,1670414123
16132652,1670413979
16132640,1670413835
16132628,1670413691
16132617,1670413547
16132605,1670413403
16132593,1670413259
16132581,1670413115
16132569,1670412971
16132557,1670412827
16132545,1670412683
16132533,1670412539
16132521,1670412395
16132509,1670412251
16132497,1670412107
16132485,1670411963
16132474,1670411831
16132462,1670411687
16132450,1670411543
16132439,1670411399
16132427,1670411255
16132415,1670411111
16094397,1669951247
16094385,1669951103
16094373,1669950959
16094361,1669950815
16094349,1669950671
16094337,1669950527
16094325,1669950383
16094313,1669950239
16094301,1669950095
16094289,1669949951
16094277,1669949807
16094265,1669949663
16094253,1669949519
16094241,1669949375
16094230,1669949231
16094218,1669949087
16094206,1669948943
16094194,1669948799
16094182,1669948655
16094170,1669948511
16094158,1669948367
16094146,1669948223
16094134,1669948079
16094122,1669947935
16094110,1669947791
16094098,1669947647
16094086,1669947503
16094074,1669947359
16094062,1669947215
16094050,1669947071
16094038,1669946927
16094026,1669946783
16094014,1669946639
16094002,1669946495
16093990,1669946351
16093978,1669946207
16093965,1669946051
16093953,1669945907
16093941,1669945763
16093929,1669945619
16093917,1669945475
16093905,1669945331
16093893,1669945187
16093881,1669945043
16093869,1669944899
16093858,1669944755
16093846,1669944611
16093834,1669944467
16093822,1669944323
16093810,1669944179
16093798,1669944035
16093786,1669943891
16093774,1669943747
16093762,1669943603
16093750,1669943459
16093738,1669943315
16093726,1669943171
16093714,1669943027
16093702,1669942883
16093690,1669942739
16093678,1669942595
16093666,1669942451
16093654,1669942307
16093642,1669942163
16093630,1669942019
16093618,1669941875
16093606,1669941731
16093594,1669941587
16093582,1669941443
16093570,1669941299
16093558,1669941155
16093546,1669941011
16093534,1669940867
16093522,1669940711
16093510,1669940567
16093498,1669940423
16093486,1669940279
16093474,1669940135
16093462,1669939991
16093450,1669939847
16093438,1669939703
16093426,1669939559
16093414,1669939415
16093402,1669939271
16093390,1669939127
16093378,1669938983
16093366,1669938839
16093354,1669938695
16093343,1669938551
16093331,1669938407
16093319,1669938263
16093307,1669938119
16093295,1669937975
16093283,1669937831
16093271,1669937687
16093259,1669937543
16093247,1669937399
16093235,1669937255
16093223,1669937111
16093211,1669936967
15002964,1655825627
15002845,1655823625
15002738,1655821708
15002562,1655818886
15002424,1655816459
15002270,1655813871
15001745,1655805880
15001615,1655803930
15001561,1655803171
15001560,1655803131
15001480,1655802008
15001403,1655800931
15000864,1655792103
15000717,1655789729
15000716,1655789695
15000716,1655789695
15000715,1655789681
15000610,1655788156
15000054,1655779288
14999864,1655776338
14999835,1655775858
14999728,1655774213
14999710,1655773908
14998545,1655757237
14998025,1655749690
14997395,1655740292
14997201,1655737456
14996767,1655731199
14996488,1655726908
14996486,1655726854
14996324,1655724703
14996323,1655724699
14996170,1655722465
14995764,1655717011
14995699,1655716049
14995629,1655714850
14995609,1655714534
14995581,1655714137
14995431,1655711767
14995414,1655711507
14995397,1655711248
14995298,1655709719
14995283,1655709408
14995259,1655709028
14995174,1655707722
14994854,1655702497
14994801,1655701721
14994581,1655698864
14994419,1655696667
14994385,1655696121
14994263,1655694216
14994263,1655694216
14994263,1655694216
14994228,1655693748
14994060,1655691147
14993992,1655690035
14993512,1655683046
14993051,1655675781
14992924,1655673867
14992811,1655671858
14992521,1655667826
14992385,1655665835
14992239,1655663830
14992213,1655663520
14992145,1655662518
14991745,1655656579
14991356,1655650591
14991284,1655649623
14991277,1655649525
14991088,1655646620
14991056,1655646076
14991042,1655645803
14991030,1655645658
14991004,1655645314
14990981,1655644843
14990915,1655643717
14990877,1655643135
14990852,1655642736
14990832,1655642430
14990707,1655640633
14990619,1655639156
14990496,1655637358
14990323,1655634806
14990266,1655634069
14990215,1655633195
14990173,1655632636
14989963,1655629874
14989950,1655629698
14989874,1655628450
14989827,1655627566
14989812,1655627329
14989809,1655627253
14989782,1655626858
14989766,1655626627
14989754,1655626457
14989631,1655624607
14989584,1655623840
14989487,1655622189
14989387,1655620654
14989379,1655620531
15248128,1659241972
15248127,1659241943
15248114,1659241824
15248095,1659241593
15248093,1659241576
15248091,1659241544
15248090,1659241511
15248090,1659241511
15248081,1659241415
15248074,1659241361
15248073,1659241345
15248070,1659241289
15248067,1659241256
15248063,1659241218
15248055,1659241124
15248047,1659241058
15248033,1659240803
15248020,1659240570
15248015,1659240464
15248014,1659240418
15248008,1659240332
15248003,1659240281
15247992,1659240196
15247986,1659240108
15247973,1659239905
15247973,1659239905
15247946,1659239460
15247922,1659239157
15247912,1659239014
15247892,1659238797
15247879,1659238591
15247879,1659238591
15247873,1659238473
15247867,1659238417
15247857,1659238302
15247817,1659237632
15247807,1659237509
15247776,1659237102
15247763,1659236957
15247752,1659236792
15247738,1659236612
15247726,1659236501
15247723,1659236448
15247701,1659236174
15247698,1659236146
15247690,1659236083
15247672,1659235782
15247651,1659235518
15247651,1659235518
15247649,1659235495
15247644,1659235440
15247627,1659235165
15247624,1659235138
15247622,1659235111
15247620,1659235096
15247620,1659235096
15247617,1659235070
15247607,1659234922
15247590,1659234692
15247571,1659234378
15247540,1659233951
15247511,1659233576
15247487,1659233248
15247477,1659233083
15247470,1659232978
15247436,1659232546
15247436,1659232546
15247374,1659231896
15247370,1659231853
15247365,1659231778
15247312,1659230998
15247311,1659230966
15247310,1659230953
15247309,1659230937
15247287,1659230672
15247280,1659230599
15247270,1659230494
15247249,1659230253
15247223,1659229954
15247190,1659229562
15247161,1659229156
15247124,1659228628
15247092,1659228256
15247032,1659227470
15247009,1659227235
15246997,1659227047
15246936,1659226141
15246913,1659225721
15246907,1659225657
15246893,1659225449
15246890,1659225414
15246888,1659225358
15246870,1659225129
15246808,1659224137
15246767,1659223625
15246753,1659223471
15246750,1659223454
15246688,1659222623
15246654,1659222222
15246604,1659221623
15254916,1659334143
15254896,1659333902
15254871,1659333595
15254850,1659333294
15254817,1659332963
15254805,1659332825
15254795,1659332761
15254792,1659332686
15254789,1659332646
15254786,1659332585
15254770,1659332277
15254749,1659331990
15254736,1659331854
15254734,1659331839
15254734,1659331839
15254729,1659331721
15254683,1659331086
15254668,1659330871
15254641,1659330579
15254606,1659330074
15254592,1659329887
15254588,1659329840
15254584,1659329776
15254554,1659329482
15254522,1659328980
15254521,1659328949
15254520,1659328947
15254512,1659328820
15254499,1659328669
15254481,1659328451
15254402,1659327376
15254395,1659327289
15254356,1659326863
15254353,1659326839
15254310,1659326278
15254296,1659326083
15254288,1659325946
15254280,1659325894
15254261,1659325680
15254229,1659325282
15254186,1659324793
15254180,1659324662
15254145,1659324076
15254124,1659323773
15254093,1659323378
15254062,1659322862
15254052,1659322752
15254037,1659322471
15254009,1659322032
15253991,1659321809
15253985,1659321683
15253975,1659321465
15253975,1659321465
15253974,1659321439
15253966,1659321411
15253957,1659321285
15253928,1659320876
15253926,1659320836
15253890,1659320388
15253865,1659319994
15253853,1659319726
15253832,1659319365
15253829,1659319330
15253803,1659318939
15253796,1659318738
15253768,1659318409
15253763,1659318331
15253760,1659318310
15253737,1659318087
15253735,1659318038
15253714,1659317746
15253686,1659317407
15253682,1659317351
15253676,1659317310
15253671,1659317253
15253652,1659316934
15253624,1659316639
15253624,1659316639
15253602,1659316233
15253567,1659315574
15253544,1659315332
15253514,1659314921
15253501,1659314792
15253484,1659314521
15253410,1659313588
15253366,1659312963
15253366,1659312963
15253283,1659311615
15253249,1659311008
15253232,1659310689
15253200,1659310277
15253143,1659309377
15253124,1659309100
15253124,1659309100
15253054,1659308248
15253054,1659308248
15253003,1659307524
15252983,1659307182
15252961,1659306882
15252953,1659306779
16106310,1670094959
16106298,1670094815
16106286,1670094671
16106274,1670094527
16106263,1670094383
16106251,1670094239
16106239,1670094095
16106227,1670093951
16106215,1670093807
16106203,1670093663
16106191,1670093519
16106179,1670093375
16106168,1670093231
16106157,1670093087
16106145,1670092943
16106133,1670092799
16106121,1670092655
16106109,1670092511
16106097,1670092367
16106085,1670092223
16106073,1670092079
16106062,1670091935
16106050,1670091791
16106038,1670091647
16106026,1670091503
16106014,1670091359
16106002,1670091215
16105990,1670091071
16105978,1670090927
16105966,1670090783
16105954,1670090639
16105942,1670090495
16105930,1670090351
16105918,1670090207
16105906,1670090063
16105894,1670089919
16105882,1670089775
16105870,1670089631
16105858,1670089487
16105846,1670089343
16105834,1670089199
16105822,1670089055
16105810,1670088911
16105800,1670088767
16105788,1670088623
16105776,1670088479
16105765,1670088335
16105753,1670088191
16105741,1670088047
16105729,1670087903
16105717,1670087759
16105705,1670087615
16105693,1670087471
16105681,1670087327
16105670,1670087195
16105658,1670087051
16105646,1670086907
16105634,1670086763
16105622,1670086619
16105610,1670086475
16105598,1670086331
16105587,1670086199
16105576,1670086055
16105564,1670085911
16105552,1670085767
16105540,1670085623
16105528,1670085479
16105516,1670085335
16105504,1670085191
16105492,1670085047
16105480,1670084903
16105468,1670084759
16105456,1670084615
16105444,1670084471
16105432,1670084327
16105420,1670084183
16105408,1670084039
16105396,1670083895
16105384,1670083751
16105372,1670083607
16105360,1670083463
16105348,1670083319
16105336,1670083175
16105324,1670083031
16105312,1670082875
16105300,1670082731
16105288,1670082587
16105276,1670082443
16105264,1670082299
16105253,1670082167
16105242,1670082035
16105230,1670081891
16105218,1670081747
16105206,1670081603
16105194,1670081459
16105182,1670081315
16105170,1670081171
16105158,1670081027
16105146,1670080883
16105135,1670080739
15115375,1657462927
15115360,1657462640
15115294,1657461616
15115079,1657458822
15114969,1657457216
15114940,1657456914
15114940,1657456914
15114931,1657456802
15114771,1657454363
15114739,1657453947
15114724,1657453745
15114715,1657453595
15114640,1657452475
15114584,1657451747
15114575,1657451568
15114556,1657451305
15114451,1657449870
15114399,1657449042
15114348,1657448257
15114285,1657447352
15114170,1657445855
15113912,1657442778
15113824,1657441821
15113758,1657440937
15113444,1657436647
15113183,1657433254
15113179,1657433190
15113040,1657431485
15113016,1657431207
15112986,1657430780
15112966,1657430544
15112924,1657429981
15112831,1657428661
15112815,1657428345
15112794,1657428081
15112697,1657426745
15112477,1657423552
15112443,1657423167
15112438,1657423142
15112438,1657423142
15112314,1657421563
15112202,1657420243
15112066,1657418515
15111793,1657414906
15111458,1657410876
15111293,1657408488
15111131,1657406417
15111127,1657406373
15111126,1657406335
15111124,1657406317
15110871,1657402657
15110836,1657402256
15110811,1657401956
15110746,1657401031
15110489,1657397796
15110356,1657395931
15110154,1657393223
15110153,1657393204
15109914,1657390105
15109904,1657389956
15109887,1657389691
15109735,1657387370
15109680,1657386671
15109350,1657382268
15109234,1657380588
15109224,1657380485
15109055,1657378442
15109054,1657378439
15109018,1657378058
15109007,1657377909
15108985,1657377633
15108962,1657377231
15108921,1657376910
15108863,1657376141
15108788,1657375129
15108754,1657374747
15108753,1657374709
15108685,1657373917
15108582,1657372729
15108562,1657372430
15108539,1657372245
15108539,1657372245
15108380,1657370212
15108327,1657369480
15108289,1657369040
15108273,1657368911
15108192,1657367709
15108192,1657367709
15108158,1657367186
15108137,1657366940
15108136,1657366902
15108131,1657366847
15108130,1657366834
15108130,1657366834
15108129,1657366809
15108129,1657366809
15108128,1657366803
15108127,1657366801
15108127,1657366801
15108127,1657366801
16143114,1670540171
16143102,1670540027
16143090,1670539883
16143078,1670539739
16143066,1670539595
16143054,1670539451
16143042,1670539307
16143030,1670539163
16143019,1670539031
16143007,1670538887
16142995,1670538743
16142983,1670538599
16142972,1670538455
16142960,1670538311
16142948,1670538167
16142936,1670538023
16142924,1670537879
16142912,1670537735
16142900,1670537591
16142888,1670537447
16142876,1670537303
16142864,1670537159
16142852,1670537015
16142840,1670536871
16142828,1670536727
16142816,1670536583
16142804,1670536439
16142793,1670536295
16142781,1670536151
16142769,1670536007
16142757,1670535863
16142745,1670535719
16142733,1670535575
16142721,1670535431
16142709,1670535287
16142697,1670535143
16142685,1670534999
16142673,1670534855
16142661,1670534711
16142649,1670534567
16142637,1670534423
16142625,1670534279
16142613,1670534135
16142601,1670533991
16142589,1670533847
16142577,1670533703
16142567,1670533571
16142555,1670533427
16142543,1670533283
16142531,1670533139
16142519,1670532995
16142507,1670532851
16142495,1670532707
16142483,1670532563
16142472,1670532431
16142460,1670532287
16142448,1670532143
16142436,1670531999
16142424,1670531855
16142412,1670531711
16142400,1670531567
16142388,1670531423
16142376,1670531279
16142364,1670531135
16142352,1670530991
16142340,1670530847
16142328,1670530703
16142316,1670530559
16142304,1670530415
16142292,1670530271
16142280,1670530127
16142269,1670529983
16142257,1670529839
16142245,1670529695
16142234,1670529563
16142222,1670529419
16142210,1670529275
16142198,1670529131
16142186,1670528987
16142174,1670528843
16142162,1670528699
16142150,1670528555
16142138,1670528411
16142125,1670528255
16142113,1670528111
16142101,1670527967
16142089,1670527823
16142077,1670527679
16142066,1670527535
16142054,1670527391
16142042,1670527247
16142030,1670527103
16142018,1670526959
16142006,1670526815
16141994,1670526671
16141981,1670526515
16141969,1670526371
16141957,1670526227
16141945,1670526083
16141934,1670525951
16159798,1670741591
16159786,1670741447
16159774,1670741303
16159762,1670741159
16159750,1670741015
16159738,1670740871
16159726,1670740727
16159714,1670740583
16159702,1670740439
16159690,1670740295
16159678,1670740151
16159666,1670740007
16159654,1670739863
16159642,1670739719
16159630,1670739575
16159618,1670739431
16159606,1670739287
16159594,1670739143
16159582,1670738999
16159570,1670738855
16159558,1670738711
16159547,1670738567
16159535,1670738423
16159523,1670738279
16159511,1670738135
16159499,1670737991
16159487,1670737847
16159476,1670737703
16159464,1670737559
16159453,1670737415
16159441,1670737271
16159429,1670737127
16159417,1670736983
16159405,1670736839
16159393,1670736695
16159381,1670736551
16159369,1670736407
16159357,1670736263
16159345,1670736119
16159333,1670735975
16159321,1670735831
16159309,1670735687
16159297,1670735543
16159285,1670735399
16159273,1670735255
16159261,1670735111
16159249,1670734967
16159237,1670734823
16159225,1670734679
16159214,1670734547
16159202,1670734403
16159190,1670734259
16159178,1670734115
16159166,1670733971
16159154,1670733827
16159142,1670733683
16159130,1670733539
16159119,1670733407
16159108,1670733263
16159096,1670733119
16159084,1670732975
16159072,1670732831
16159060,1670732687
16159048,1670732543
16159037,1670732411
16159025,1670732267
16159013,1670732123
16159001,1670731979
16158989,1670731835
16158978,1670731691
16158966,1670731547
16158954,1670731403
16158943,1670731271
16158931,1670731127
16158919,1670730983
16158908,1670730839
16158896,1670730695
16158884,1670730551
16158872,1670730407
16158861,1670730263
16158849,1670730119
16158836,1670729963
16158825,1670729831
16158813,1670729687
16158802,1670729543
16158790,1670729399
16158778,1670729255
16158766,1670729111
16158754,1670728967
16158743,1670728823
16158732,1670728691
16158721,1670728547
16158709,1670728403
16158697,1670728259
16158685,1670728115
16158673,1670727971
16158661,1670727827
16158650,1670727695
16158638,1670727551
16158626,1670727407
14816254,1653122175
14816225,1653121736
14816217,1653121586
14816179,1653120936
14816059,1653119040
14815909,1653116931
14815817,1653115690
14815771,1653114926
14815704,1653114037
14815678,1653113613
14815633,1653112909
14814781,1653101407
14814046,1653090960
14813264,1653080224
14813113,1653078029
14811613,1653056832
14811507,1653054920
14810173,1653037145
14809966,1653034418
14809898,1653033424
14809229,1653023476
14807179,1652994766
14806405,1652983869
14806220,1652981318
14805742,1652974472
14805585,1652972297
14805486,1652970767
14805367,1652969259
14805261,1652967418
14804936,1652963151
14804922,1652962853
14804735,1652960179
14804592,1652958315
14804578,1652958092
14804368,1652954853
14804341,1652954453
14804327,1652954251
14804327,1652954251
14804034,1652950067
14803848,1652947517
14803771,1652946274
14803452,1652941584
14803381,1652940411
14803381,1652940411
14803233,1652938465
14802023,1652921776
14801310,1652911381
14801092,1652908374
14800895,1652905852
14800740,1652903568
14800477,1652900124
14800319,1652897788
14800273,1652897016
14800271,1652897006
14800234,1652896429
14800209,1652896077
14800178,1652895670
14800118,1652894903
14799937,1652892199
14799694,1652888901
14799671,1652888494
14799648,1652888197
14799592,1652887396
14799373,1652884376
14799336,1652883805
14799211,1652881974
14799192,1652881538
14798982,1652878797
14798926,1652878012
14798896,1652877667
14798875,1652877457
14798855,1652877116
14798823,1652876742
14798807,1652876537
14798788,1652876230
14798741,1652875532
14798725,1652875227
14798608,1652873711
14798443,1652871348
14798433,1652871230
14798405,1652870919
14798400,1652870840
14798226,1652868495
14798204,1652868201
14797909,1652864098
14797710,1652861281
14797490,1652858520
14797327,1652856064
14796849,1652849527
14796502,1652844847
14794072,1652811410
14794070,1652811404
14793714,1652806620
14793584,1652804905
14792174,1652785692
14792114,1652784869
14791925,1652781983
14791782,1652780081
14791737,1652779551
14791579,1652777561
14643276,1650746284
14643271,1650746263
14643247,1650745918
14643229,1650745733
14643176,1650745054
14643164,1650744910
14643055,1650743437
14643025,1650743011
14642996,1650742738
14642962,1650742336
14642950,1650742150
14642925,1650741801
14642796,1650740113
14642780,1650739822
14642763,1650739555
14642750,1650739376
14642687,1650738532
14642686,1650738506
14642676,1650738381
14642663,1650738217
14642649,1650738069
14642644,1650738020
14642621,1650737718
14642601,1650737493
14642547,1650736810
14642537,1650736611
14642452,1650735526
14642399,1650734991
14642398,1650734952
14642292,1650733408
14642187,1650731795
14641976,1650729148
14641969,1650729075
14641873,1650727863
14641744,1650725956
14641693,1650725238
14641675,1650724939
14641646,1650724523
14641627,1650724318
14641621,1650724247
14641617,1650724218
14641585,1650723903
14641435,1650721834
14641402,1650721428
14641363,1650720859
14641356,1650720792
14641346,1650720649
14641306,1650720052
14641259,1650719418
14641243,1650719268
14641181,1650718473
14641158,1650718180
14641132,1650717810
14641086,1650717240
14641012,1650716293
14641010,1650716277
14640986,1650715999
14640960,1650715692
14640937,1650715397
14640899,1650714849
14640896,1650714772
14640896,1650714772
14640850,1650714167
14640847,1650714121
14640814,1650713757
14640805,1650713634
14640778,1650713205
14640778,1650713205
14640738,1650712642
14640689,1650711898
14640637,1650711384
14640627,1650711253
14640621,1650711080
14640603,1650710769
14640603,1650710769
14640596,1650710704
14640578,1650710519
14640574,1650710462
14640543,1650710075
14640473,1650708954
14640449,1650708670
14640411,1650708101
14640306,1650706885
14640255,1650706354
14640241,1650706221
14640214,1650705721
14640210,1650705632
14640206,1650705588
14640201,1650705554
14640157,1650705040
14640105,1650704193
14640056,1650703532
14640017,1650702833
14639999,1650702511
14639897,1650701022
14639791,1650699481
14639676,1650697832
14639668,1650697690
14639660,1650697577
14639644,1650697395
16137152,1670468243
16137140,1670468099
16137129,1670467955
16137117,1670467811
16137105,1670467667
16137093,1670467523
16137081,1670467379
16137069,1670467235
16137057,1670467091
16137045,1670466947
16137033,1670466803
16137021,1670466659
16137008,1670466503
16136996,1670466359
16136984,1670466215
16136972,1670466071
16136961,1670465939
16136949,1670465795
16136937,1670465651
16136925,1670465507
16136913,1670465363
16136901,1670465219
16136889,1670465075
16136877,1670464931
16136865,1670464787
16136853,1670464643
16136841,1670464499
16136829,1670464355
16136818,1670464211
16136806,1670464067
16136794,1670463923
16136782,1670463779
16136770,1670463635
16136759,1670463503
16136747,1670463359
16136735,1670463215
16136723,1670463071
16136711,1670462927
16136699,1670462783
16136687,1670462639
16136675,1670462495
16136663,1670462351
16136651,1670462207
16136639,1670462063
16136627,1670461919
16136616,1670461775
16136604,1670461631
16136592,1670461487
16136580,1670461343
16136568,1670461199
16136556,1670461055
16136544,1670460911
16136531,1670460755
16136519,1670460611
16136507,1670460467
16136496,1670460335
16136484,1670460191
16136473,1670460047
16136461,1670459903
16136449,1670459759
16136437,1670459615
16136425,1670459471
16136413,1670459327
16136402,1670459195
16136390,1670459051
16136378,1670458907
16136366,1670458763
16136354,1670458619
16136342,1670458475
16136330,1670458331
16136318,1670458187
16136306,1670458043
16136293,1670457887
16136281,1670457743
16136269,1670457599
16136257,1670457455
16136246,1670457311
16136234,1670457167
16136222,1670457023
16136210,1670456879
16136198,1670456735
16136186,1670456591
16136174,1670456447
16136162,1670456303
16136151,1670456171
16136139,1670456027
16136127,1670455883
16136115,1670455739
16136103,1670455595
16136091,1670455451
16136079,1670455307
16136067,1670455163
16136056,1670455031
16136044,1670454887
16136032,1670454743
16136020,1670454599
16136008,1670454455
16135996,1670454311
16135984,1670454167
16135972,1670454023
15250264,1659271002
15250245,1659270612
15250210,1659270224
15250209,1659270185
15250196,1659270019
15250183,1659269913
15250158,1659269562
15250154,1659269506
15250133,1659269196
15250125,1659269079
15250113,1659268931
15250104,1659268781
15250101,1659268726
15250099,1659268686
15250095,1659268650
15250083,1659268495
15250080,1659268462
15250078,1659268431
15250078,1659268431
15250064,1659268193
15250060,1659268157
15250048,1659267984
15250034,1659267843
15250027,1659267704
15250027,1659267704
15250024,1659267682
15249995,1659267290
15249972,1659266988
15249964,1659266870
15249946,1659266578
15249921,1659266270
15249908,1659266090
15249894,1659265880
15249886,1659265781
15249875,1659265627
15249867,1659265487
15249854,1659265288
15249850,1659265253
15249841,1659265179
15249815,1659264824
15249809,1659264768
15249798,1659264610
15249786,1659264479
15249773,1659264320
15249773,1659264320
15249757,1659264146
15249752,1659264107
15249749,1659264070
15249747,1659264044
15249746,1659264013
15249729,1659263773
15249718,1659263650
15249699,1659263373
15249675,1659263055
15249656,1659262700
15249653,1659262653
15249653,1659262653
15249638,1659262437
15249633,1659262367
15249619,1659262261
15249612,1659262193
15249596,1659261973
15249594,1659261966
15249570,1659261667
15249555,1659261502
15249555,1659261502
15249555,1659261502
15249554,1659261459
15249554,1659261459
15249554,1659261459
15249554,1659261459
15249553,1659261445
15249548,1659261403
15249535,1659261261
15249531,1659261215
15249522,1659261075
15249510,1659260944
15249485,1659260640
15249478,1659260548
15249473,1659260502
15249473,1659260502
15249469,1659260428
15249452,1659260258
15249451,1659260252
15249437,1659260072
15249428,1659259952
15249414,1659259780
15249398,1659259540
15249393,1659259449
15249385,1659259368
15249373,1659259146
15249356,1659258913
15249351,1659258804
15249341,1659258703
15249318,1659258452
15249296,1659258149
15249290,1659258069
15249274,1659257800
15249254,1659257562
15249245,1659257451
16114658,1670195723
16114646,1670195579
16114634,1670195435
16114622,1670195291
16114609,1670195135
16114597,1670194991
16114586,1670194859
16114574,1670194715
16114562,1670194571
16114550,1670194427
16114538,1670194283
16114527,1670194139
16114515,1670193995
16114503,1670193851
16114491,1670193707
16114479,1670193563
16114467,1670193419
16114455,1670193275
16114443,1670193131
16114431,1670192987
16114419,1670192843
16114407,1670192699
16114395,1670192555
16114384,1670192423
16114372,1670192279
16114360,1670192135
16114348,1670191991
16114336,1670191847
16114324,1670191703
16114312,1670191559
16114300,1670191415
16114288,1670191271
16114276,1670191127
16114264,1670190983
16114252,1670190839
16114240,1670190695
16114228,1670190551
16114216,1670190407
16114205,1670190263
16114193,1670190119
16114181,1670189975
16114170,1670189843
16114158,1670189699
16114146,1670189555
16114134,1670189411
16114122,1670189267
16114110,1670189123
16114098,1670188979
16114086,1670188835
16114075,1670188703
16114064,1670188559
16114052,1670188415
16114040,1670188271
16114028,1670188127
16114016,1670187983
16114004,1670187839
16113992,1670187695
16113981,1670187563
16113969,1670187419
16113957,1670187275
16113945,1670187131
16113933,1670186987
16113921,1670186843
16113909,1670186699
16113898,1670186567
16113886,1670186423
16113873,1670186267
16113861,1670186123
16113849,1670185979
16113837,1670185835
16113825,1670185691
16113813,1670185547
16113801,1670185403
16113789,1670185259
16113777,1670185115
16113765,1670184971
16113753,1670184827
16113741,1670184683
16113729,1670184539
16113717,1670184395
16113705,1670184251
16113693,1670184107
16113681,1670183963
16113669,1670183819
16113657,1670183675
16113645,1670183531
16113633,1670183387
16113621,1670183243
16113609,1670183099
16113597,1670182943
16113585,1670182799
16113573,1670182655
16113561,1670182511
16113550,1670182367
16113538,1670182223
16113526,1670182079
16113514,1670181935
16113502,1670181791
16113490,1670181647
16113478,1670181503
16089605,1669893479
16089593,1669893335
16089581,1669893191
16089569,1669893047
16089557,1669892903
16089545,1669892759
16089533,1669892615
16089521,1669892471
16089509,1669892327
16089498,1669892183
16089486,1669892039
16089474,1669891895
16089462,1669891751
16089450,1669891607
16089438,1669891463
16089427,1669891319
16089415,1669891175
16089403,1669891031
16089392,1669890887
16089380,1669890743
16089368,1669890599
16089356,1669890455
16089344,1669890311
16089332,1669890167
16089320,1669890023
16089308,1669889879
16089297,1669889747
16089285,1669889603
16089273,1669889459
16089261,1669889315
16089249,1669889171
16089237,1669889027
16089225,1669888883
16089214,1669888751
16089202,1669888607
16089190,1669888463
16089179,1669888319
16089167,1669888175
16089155,1669888031
16089143,1669887887
16089131,1669887743
16089119,1669887599
16089107,1669887455
16089096,1669887311
16089084,1669887167
16089072,1669887023
16089061,1669886879
16089049,1669886735
16089037,1669886591
16089025,1669886447
16089013,1669886303
16089001,1669886159
16088989,1669886015
16088977,1669885871
16088965,1669885727
16088953,1669885583
16088940,1669885427
16088928,1669885283
16088916,1669885139
16088905,1669884995
16088893,1669884851
16088881,1669884707
16088869,1669884563
16088857,1669884419
16088845,1669884275
16088833,1669884131
16088821,1669883987
16088809,1669883843
16088797,1669883699
16088785,1669883555
16088773,1669883411
16088761,1669883267
16088749,1669883123
16088737,1669882979
16088725,1669882835
16088713,1669882691
16088701,1669882547
16088689,1669882403
16088677,1669882259
16088665,1669882115
16088653,1669881971
16088641,1669881827
16088629,1669881683
16088617,1669881539
16088605,1669881395
16088593,1669881251
16088581,1669881107
16088569,1669880963
